year,month,pv_kwh,pv_used_kwh,load_kwh,gen_dc_kwh,genset_h,fuel_l
2005,1,589.715437796409,587.3426348028993,910.1750000000001,340.1475402923384,37.29687941801957,123.19272292618584
2005,2,602.3845990775826,566.8651522674274,823.2,290.33374456517345,31.834840412847967,105.15144257577055
2005,3,734.7551270635848,655.9790305624861,910.1750000000001,302.2983134255034,33.14674489314731,109.4847028288805
2005,4,902.3257827336853,756.3372729363074,882.0000000000001,154.8855571467678,16.98306547661928,56.09557990762125
2005,5,1052.3788891372083,907.1276085560175,913.2683000000001,26.54141530773331,2.910242906549705,9.612620509512661
2005,6,1082.503698517079,867.44388386242,889.2632000000001,53.657494667784775,5.883497222344823,19.433369613199563
2005,7,1167.1161066180343,952.1497046125494,925.8014000000001,0.0,0.0,0.0
2005,8,956.0463229124695,830.4075654548727,919.8529000000001,102.27448995143266,11.214308108709721,37.04119951058665
2005,9,768.6074389170643,730.0092397690449,884.1102000000001,178.41185605709236,19.562703515032062,64.61620251934832
2005,10,755.2549785270485,697.8850690114385,912.6617000000001,256.4064640700897,28.1147438673344,92.8638509557409
2005,11,544.4607962502856,525.7735086850378,882.0000000000001,365.070255854536,40.029633317383336,132.2190918665086
2005,12,279.6743440057537,279.6743440057537,911.4000000000001,685.9919232378132,75.21841263572514,248.44869628163758
2006,1,523.9111426433127,523.9111426433127,911.4000000000001,416.280748500285,45.64481891450494,150.76622005094055
2006,2,466.39035559880455,459.5348842796374,823.2,385.78840555363445,42.301360258073956,139.72267479182003
2006,3,525.0361009741392,483.1501371514731,910.1750000000001,482.0501590258464,52.85637708616738,174.5862152240074
2006,4,732.026041123656,702.3877118590307,882.0000000000001,181.88633184305186,19.94367673717674,65.87456861673529
2006,5,980.122754057481,869.7448528567143,914.1049,101.02447269226707,11.077244812748582,36.5884752905938
2006,6,935.8719886821328,817.3192908651397,895.8954,104.27563337023513,11.43373172919245,37.765962378241724
2006,7,983.0076126674197,906.2005665883852,928.3829000000001,24.247631474460377,2.65873152132241,8.781870782549777
2006,8,937.9658815767464,867.8240232481317,920.5118,96.58305735273271,10.590247516747008,34.97990846440678
2006,9,876.0182590143876,780.9758354418892,885.9348,125.72453066537545,13.785584502782397,45.53420335767519
2006,10,906.3255288227407,851.8541081380004,912.8334000000001,105.06499820285325,11.520284890663733,38.051850093404454
2006,11,653.1261630301042,636.5905269825698,882.0000000000001,265.75253479248573,29.13953232373747,96.24875828143588
2006,12,553.4781783696941,553.4781783696941,911.4000000000001,384.71348245719776,42.183495883464666,139.33336519083784
2007,1,476.0061092498899,476.0061092498899,911.4000000000001,471.9240525125425,51.746058389533175,170.9187989230035
2007,2,438.3274719369738,438.3274719369738,823.2,424.50910755594424,46.54705126709916,153.74632085193355
2007,3,650.6890659894873,598.6177993569368,910.1750000000001,341.3152298554505,37.42491555432572,123.61563016428798
2007,4,997.7294527809493,865.8399347996643,882.0685000000001,50.48135749600755,5.535236567544688,18.283054117041544
2007,5,885.8351533542224,802.0436445122756,913.6955,128.65526480097816,14.106936929931818,46.595640162502065
2007,6,1030.3881865771393,878.8904985823225,892.8554,51.33458401525588,5.628792106935952,18.592070898667235
2007,7,1241.405922779215,963.8860898506275,938.3597,0.0,0.0,0.0
2007,8,1148.881498400222,947.673742039733,931.4529,0.0,0.0,0.0
2007,9,878.0804907284138,785.9261866094382,883.0456,126.96328393647002,13.92141271233224,45.98284804982467
2007,10,666.0362651188533,621.1400429287906,913.0276000000001,305.95681134122583,33.54789598039758,110.80971702616168
2007,11,489.404577016502,487.5887541633405,882.0000000000001,439.78704767900143,48.22226399989051,159.2795992723656
2007,12,587.5489910637036,587.5489910637036,911.4000000000001,362.0955268199635,39.703456888153895,131.14172123662954
2008,1,482.6958732816677,478.942733711978,911.4000000000001,446.99500198650765,49.01260986694163,161.89013562111023
2008,2,718.1180542944833,699.4683755066288,852.6,207.6183585348602,22.765170891980286,75.19404930987427
2008,3,641.0941579236771,613.3064392890863,910.1750000000001,332.999502628984,36.51310335844123,120.6038868506089
2008,4,742.910423007551,728.6430946331759,882.0000000000001,157.66916532700364,17.288285671820578,57.10373146146796
2008,5,903.4127148031773,816.3868878250211,914.4966000000001,150.5764754809721,16.510578451860976,54.53494094705595
2008,6,968.0257473182328,838.6904422184389,892.8023000000001,78.87320679255187,8.648377937779811,28.565854400545433
2008,7,1036.2768061046113,872.5717367374539,927.8634000000001,53.69450917337718,5.887555830414165,19.446775318640725
2008,8,1124.1386923924915,939.6935583674801,932.0663000000001,46.3057390897006,5.077383672116294,16.770752129111397
2008,9,801.8717917829264,727.9177522629421,889.7198000000001,178.02603229477663,19.520398277936035,64.47646703924326
2008,10,786.3400838563647,767.5284183909695,912.6451000000001,155.57442496214148,17.05859922830499,56.34507017834072
2008,11,484.2253457718052,484.2253457718052,882.0098,447.7449327434987,49.0948391166117,162.1617413245659
2008,12,420.7939296925334,420.7939296925334,911.4000000000001,520.7553365868426,57.10036585382047,188.60423872928578
2009,1,289.4022006513136,289.4022006513136,911.4000000000001,653.1011667496408,71.61197003833782,236.5365070963279
2009,2,548.5407951195536,522.9709290235062,823.2,342.3611632243594,37.53960123074116,123.99444042881171
2009,3,678.1285264804532,663.2477074520401,910.1750000000001,258.1575473474412,28.306748612658026,93.49804844787045
2009,4,721.0776851507503,679.6919223194045,882.0018000000001,252.48942246418673,27.685243691248548,91.44519885897246
2009,5,995.8856255339491,905.7232990150102,915.9127000000001,26.574401236786883,2.913859784735404,9.624567167762395
2009,6,912.7140793006334,774.8491404019733,887.7843,152.88247621857505,16.763429409931476,55.37011532371305
2009,7,1073.2899716176835,933.205403570165,927.6675,27.27849507914263,2.9910630569235344,9.879571915292885
2009,8,936.4103993819111,847.8371876087265,928.4141000000001,106.57114002816039,11.685432020631621,38.597336068146866
2009,9,822.4554774619475,740.3931031930761,885.317,167.80558890143288,18.399735625157117,60.77488433764017
2009,10,673.2748833263328,620.5783977125059,912.9547000000001,329.7336305387044,36.15500334854215,119.42107166639681
2009,11,542.5191579028103,535.7435866863873,882.0000000000001,356.46544212576043,39.08612304010531,129.10264882943875
2009,12,293.0953216273678,293.0953216273678,911.4000000000001,648.1610202473488,71.07028730782335,234.74731262281043
2010,1,438.76796010396333,438.76796010396333,911.4000000000001,505.8945753912678,55.470896424481126,183.22205182631643
2010,2,329.0971971573264,329.0971971573264,823.2,528.5180175151323,57.9515370082382,191.41568284539284
2010,3,721.8147011927681,660.5963173389891,910.1750000000001,290.2328040097486,31.823772369489976,105.11488449316386
2010,4,718.2709217200562,693.7474180469558,882.0000000000001,233.53889782102982,25.60733528739362,84.58180443411833
2010,5,868.3334766849163,786.774423958696,911.5663000000001,127.14485644780589,13.941321978926085,46.04860896069525
2010,6,947.8930987188211,837.772975468477,890.1728,103.15185148650818,11.310510031415372,37.358957376493194
2010,7,1085.2512011973583,949.094492735097,930.1405,0.0,0.0,0.0
2010,8,1170.77542635693,966.907941570781,933.0683,0.0,0.0,0.0
2010,9,784.3466675096844,727.3247457904534,883.3443000000001,171.02830992158695,18.753104158068744,61.94207130998464
2010,10,601.6977001721339,581.0428621569746,912.6250000000001,357.5245709167046,39.20225558297199,129.48623813769538
2010,11,371.58496515672624,371.58496515672624,882.0000000000001,531.4686969184219,58.275076416493626,192.484343315085
2010,12,376.1501788363674,376.1501788363674,911.4000000000001,576.8959318792026,63.256132881491524,208.93692376007806
2011,1,470.0683583933477,470.0683583933477,911.4000000000001,472.1803948534751,51.77416610235473,171.01163955020198
2011,2,618.543790126735,596.6189371346203,823.2,257.8983093531124,28.278323393981626,93.40415908921203
2011,3,806.4535895334874,711.3104711900272,910.1750000000001,250.2591033940303,27.44069116162613,90.63743444294691
2011,4,898.4399190151836,774.7369951771499,882.0062,122.41307595145473,13.422486398185827,44.33487931521985
2011,5,947.9948643160374,879.7411556505502,912.4282000000001,76.90116069940123,8.432144813530837,27.851629838632157
2011,6,1015.1598495794678,892.9744401456796,888.2286,0.0,0.0,0.0
2011,7,1065.3826027631771,917.0238369337048,925.5217,52.8161540730883,5.791244964154419,19.128657608873688
2011,8,1099.7742344237895,951.1634115270613,933.8236,0.0,0.0,0.0
2011,9,987.147213554582,888.63697354848,894.4881,46.72462459274107,5.1233141000812585,16.92246172451082
2011,10,873.3192199149818,790.6858067979992,913.1214000000001,151.23392149400055,16.58266683048252,54.77305104613922
2011,11,746.481649303969,737.1659714955019,882.0000000000001,157.09607850179228,17.225447204143894,56.89617409853588
2011,12,379.07312670266367,379.07312670266367,911.4000000000001,570.9968232647468,62.609300796573116,206.8004177826203
2012,1,644.5670399553078,638.32527285178,911.4000000000001,309.9525893215005,33.98602953086629,112.2568854201341
2012,2,447.8866315829429,446.68223976504424,852.6,447.4367022743918,49.061041916051735,162.05010814695876
2012,3,1071.3025110121891,912.2374969411687,910.1750000000001,24.910343985276892,2.731397366806677,9.021888272179629
2012,4,664.1688319064114,621.1899780589815,882.8274,295.29459720684235,32.37879355338184,106.94813628238244
2012,5,990.0189895024275,838.8282155300103,912.7571,79.68350111697461,8.73722599966827,28.859322241328528
2012,6,1164.253804984748,944.4765688143964,898.5561,0.0,0.0,0.0
2012,7,1144.3676739842408,925.9867421128682,940.1202000000001,23.159859483152424,2.5394582766614504,8.38790764109388
2012,8,1173.6447476826681,984.0883230825394,940.4551,0.0,0.0,0.0
2012,9,946.5452983593954,862.7099991999205,890.1172,53.35855947182066,5.850719240331213,19.325102945336432
2012,10,723.1711569590432,713.2438292940475,913.4277000000001,205.83147769113575,22.569240974905238,74.54688685650517
2012,11,458.4582455942047,458.4582455942047,882.0000000000001,447.6838473480917,49.08814115658901,162.13961775964248
2012,12,371.38894179480985,371.38894179480985,911.4000000000001,583.7997728719554,64.013132990346,211.43731805902158
2013,1,463.86100543370975,463.86100543370975,911.4000000000001,493.58646350030693,54.12132275222665,178.764369090688
2013,2,456.16370959206944,456.16370959206944,823.2,409.26417622872236,44.87545791981605,148.2249973715136
2013,3,578.6264663115871,522.0371090293652,910.1750000000001,391.9094438983049,42.97252674323519,141.93955803068593
2013,4,904.7630675679449,786.7645430350815,882.7115000000001,153.40973578234016,16.82124295858993,55.56107522685765
2013,5,933.2154474260573,833.4714602879978,912.8967,91.71641865010669,10.056624851985383,33.21733663231535
2013,6,964.133003448715,852.4654347961423,890.4052,76.9866711638018,8.441520960943182,27.88259953766081
2013,7,1091.427827780318,930.6680917258623,926.8166,25.96799239048591,2.8473675866760866,9.404941422657377
2013,8,1054.762892799462,928.3309873741448,932.8985,19.372895550349437,2.124221003327789,7.016366344325121
2013,9,909.6936015059858,827.7451427297076,883.8968000000001,72.682350151444,7.969555937658334,26.323684763780555
2013,10,802.7418241389815,778.6782970501021,912.7661,186.0817825641522,20.403704228525463,67.39405336088713
2013,11,426.77330823825497,424.0917802207538,882.0000000000001,467.7494832856339,51.28832053570548,169.40687692096657
2013,12,573.7555567011613,573.7555567011613,911.4000000000001,376.16089332844143,41.245711987767706,136.23583656565694
2014,1,332.11705001163193,332.11705001163193,911.4000000000001,621.0868162849544,68.1016245926485,224.9417297151117
