year,month,pv_kwh,pv_used_kwh,load_kwh,gen_dc_kwh,genset_h,fuel_l
2013,11,385.0898299921643,385.0898299921643,882.0333,519.2083223486811,56.93073709963609,188.0439498139495
2013,12,591.5847339805296,591.5847339805296,911.4000000000001,342.0872027059852,37.509561700217674,123.89521894920382
2014,1,364.4924002577187,364.4924002577187,911.4000000000001,572.1496624581022,62.73570860286209,207.21794659733234
2014,2,434.1674343889832,434.1674343889832,823.2,421.58429443180574,46.22634807366292,152.68702848573508
2014,3,862.0772689013841,738.734005136361,910.1755,233.57688768214126,25.611500842340053,84.59556338833532
2014,4,764.6677923938925,717.0939129824754,882.1119000000001,176.7108791706482,19.376192891518446,64.00015227804577
2014,5,934.1616882698261,804.8181567233295,915.2393000000001,154.52130797370137,16.943125874309363,55.96365819090062
2014,6,894.381885130863,792.6152638219619,898.6152000000001,125.19759141846366,13.727806076585928,45.343359465086856
2014,7,984.435462537105,891.9669781092249,931.8827,52.78593121914426,5.7879310547307306,19.117711665625745
2014,8,1100.805678230466,984.4869297178483,936.955,0.0,0.0,0.0
2014,9,778.4357587263688,755.9723625663939,886.5331,159.0654655685761,17.44138876848422,57.609435629235755
2014,10,773.8652991892241,754.4741161622424,914.7285,177.88765897042092,19.50522576430054,64.42635176693209
2014,11,452.6895445524147,452.6895445524147,882.0000000000001,455.9192473398093,49.991145541645764,165.12226860725417
2014,12,449.0692720264876,449.0692720264876,911.4000000000001,506.1975155872982,55.50411355123884,183.33176900257675
2015,1,514.4706220266047,514.4706220266047,911.4000000000001,424.5487596626765,46.551399085819796,153.76068182891993
2015,2,561.5427581725953,548.7363411174559,823.2,310.9235633376466,34.09249598000511,112.60854732789566
2015,3,824.7163301750821,725.6972501221821,910.1939000000001,211.15681347182309,23.153159371910427,76.47558701631019
2015,4,931.4510691167568,769.4409592120384,882.3101,154.6458569972723,16.956782565490382,56.00876665571066
2015,5,1008.6628019043227,844.1470052241771,920.3475000000001,103.36634260777751,11.334028794712449,37.43664056435323
2015,6,1050.3127517835026,907.2963338009323,904.3387,22.76115508106787,2.4957406887135822,8.24350712332668
2015,7,1191.9257023214395,995.3268997559123,969.0066,0.0,0.0,0.0
2015,8,1006.2223194225688,956.5314157844263,955.9872,26.681978948348494,2.9256555864417213,9.663529058246898
2015,9,970.6490875558959,873.7359465043806,899.4333,44.28437561136931,4.855742939843126,16.038666074027294
2015,10,611.0712568784759,611.0712568784759,913.3019,335.92228183820475,36.83358353489088,121.66244258494258
2015,11,637.8608306742161,628.5969932850638,882.2684,283.97979970809246,31.138135932904877,102.85020656626156
2015,12,775.1087574028501,775.1087574028501,911.4000000000001,172.1407574900657,18.875083058121245,62.344971313188346
2016,1,495.280577245487,495.280577245487,911.4000000000001,419.8757505542699,46.03900773621381,152.06823767416074
2016,2,364.86177596906543,364.1568292241743,852.6,528.7593136236948,57.97799491487882,191.50307411278155
2016,3,654.6900823353608,616.9855498529022,910.1750000000001,351.13429460559445,38.50156739096431,127.17184380651847
2016,4,927.4348885457161,792.9262790573301,883.6830000000001,119.32398467751209,13.083770249727204,43.21608961273531
2016,5,906.0727983033255,793.0676375199371,914.7697000000001,150.25207271126646,16.475007972726587,54.41745057658176
2016,6,964.6311866931404,899.6773181262683,899.7648,26.04335717201021,2.855631268860769,9.432236615327994
2016,7,1125.2361677396332,951.1161066038802,950.6735,25.95243735949406,2.8456619911725944,9.399307789024629
2016,8,1075.9531344956615,942.2159042901723,944.6075000000001,23.47289009115391,2.5737818082405606,8.5012793060067
2016,9,857.5488751980145,799.9341231356442,894.5029000000001,128.9002913086316,14.133803871560485,46.68438248485129
2016,10,629.4044748326373,618.0451262651444,913.2294,314.51130992059564,34.485889245679346,113.90793720542572
2016,11,507.9769956038753,507.9769956038753,882.0000000000001,409.2319518220437,44.87192454189076,148.21332651715431
2016,12,717.8618125034553,717.8618125034553,911.4000000000001,208.76754092634653,22.891177733152034,75.61025372465369
2017,1,685.9285972188164,680.1246082640006,911.4000000000001,276.84168327726,30.355447727769743,100.26496370687582
2017,2,466.9380401424385,462.4405739287957,823.2,388.43606366855073,42.59167364786741,140.68158871568326
2017,3,995.5895011836566,840.3105368677247,910.5468000000001,118.7091770069116,13.016357127950835,42.99342202868609
2017,4,885.9159955087272,784.2251077261828,882.1024000000001,126.54810430550967,13.875888629990095,45.83248062633092
2017,5,1095.077280027746,890.0686433879313,917.2094000000001,54.12624462415482,5.934895243876626,19.603138835834912
2017,6,1112.3463662968372,939.8704152660245,914.9861,0.0,0.0,0.0
2017,7,1142.9004959214183,971.400600477374,958.0351,0.0,0.0,0.0
2017,8,1155.2660998587942,1006.3565033314028,965.4769,0.0,0.0,0.0
2017,9,788.1928814656351,746.7725278252658,889.2169,170.8792979391071,18.736765124902092,61.88810298831297
2017,10,904.4029441531685,859.1748408036755,914.6173,75.65259650717707,8.295240845085205,27.39943188225113
2017,11,444.00995532257815,444.00995532257815,882.0000000000001,447.14718315590284,49.02929639867356,161.94525174107326
2017,12,457.7794101366957,457.7794101366957,911.4000000000001,516.5456763764001,56.638780304429844,187.07960767220766
2018,1,470.95256251848144,469.40292851956326,911.4000000000001,469.4511114314866,51.474902569241955,170.02316303173856
2018,2,446.2286567133567,423.2662220812903,823.2,440.86047352049815,48.33996420180901,159.66836660597522
2018,3,507.5564969473413,507.5564969473413,910.1750000000001,409.8422183749311,44.93883973409333,148.43434942473252
2018,4,968.7764735412959,820.7651218183446,887.6646000000001,121.60084260893099,13.333425724663487,44.04070921176727
2018,5,994.4741329134592,946.9807319547843,924.4273000000001,0.0,0.0,0.0
2018,6,974.6578871168022,893.6352224529653,901.5210000000001,26.192445021988767,2.8719786208321016,9.486232414263608
2018,7,1077.818946440039,984.1173589540344,948.4688,0.0,0.0,0.0
2018,8,994.1389384564077,933.6376314289482,955.0381,54.13298680942024,5.935634518576781,19.60558068257179
2018,9,972.1911926865449,905.5177677365891,901.4282000000001,24.033890386712134,2.6352949985429976,8.704459237611719
2018,10,770.4395781085915,755.6081050182305,917.0827,185.27925958287437,20.31570828759588,67.10340010145305
2018,11,529.3766760019672,529.3766760019672,882.3373,381.59309937873434,41.8413486160893,138.20324239859798
2018,12,461.01816365055896,461.01816365055896,911.4000000000001,488.5768028166979,53.572017852708115,176.94999836197528
2019,1,430.5297870797913,430.5297870797913,911.4000000000001,499.9321717808666,54.81712409877924,181.0626220232405
2019,2,731.0180545774109,688.1441482430248,823.2,176.9214590669298,19.399282792426515,64.0764189204391
2019,3,936.1628216571535,830.9448549071933,910.3113000000001,120.01427636359728,13.15946012758742,43.46609557294027
2019,4,801.4160140959821,698.0133560266578,882.5366,182.19097736160646,19.97708085105334,65.98490341711558
2019,5,696.8906787963866,658.3470874299098,911.7389000000001,309.4806178836797,33.93427827671927,112.08594945946668
2019,6,1092.8353335784095,914.1923152533357,912.1514,26.916290929835014,2.951347689674892,9.748390853774643
2019,7,1084.8314631626968,950.040304204547,949.5782,25.868236364974237,2.8364294259840173,9.368812346432057
2019,8,1145.5177283049736,982.9108295192893,956.2249,0.0,0.0,0.0
2019,9,920.3354148016012,863.6151061080419,895.2531,52.75528814565995,5.784571068603065,19.106613529628305
2019,10,894.334358381852,893.1527485376772,916.2619000000001,26.02485386081337,2.85360239701901,9.425535190153699
2019,11,346.0457436531103,346.0457436531103,882.0000000000001,577.6743329930027,63.341483880811715,209.21884069722657
2019,12,456.1962722790323,455.83330316427475,911.4000000000001,492.3057273078795,53.98089115217977,178.30051926023015
2020,1,676.9194865810908,674.5101916686953,911.4000000000001,258.86467692827244,28.384284750907067,93.75415266208697
2020,2,679.592743961009,652.1967824068239,852.6,261.73548212965306,28.699066022988276,94.79388474259763
2020,3,865.8559927704752,763.7038239553364,910.1750000000001,150.35109569297785,16.485865755808977,54.45331416312661
2020,4,1056.5857638287368,864.3522051222772,882.7859000000001,76.1267185946545,8.347227916080538,27.571146753114505
