year,month,pv_kwh,pv_used_kwh,load_kwh,gen_dc_kwh,genset_h,fuel_l
2005,1,663.8744067103124,647.8349148819613,910.1750000000001,264.397183581603,28.99091925236875,95.7578848032786
2005,2,644.259084764569,553.205228246035,823.2,335.2143958253309,36.7559644545319,121.40606441042353
2005,3,759.6620983557887,689.4080490212864,910.1750000000001,253.87914053050682,27.837625058169607,91.9485191315299
2005,4,915.2803242716086,763.4875117432127,882.2287000000001,148.60946653941295,16.294897646865458,53.82254071237377
2005,5,935.0493984762094,855.3985883224478,918.8692000000001,78.65782161676866,8.624761142189547,28.487847409050318
2005,6,977.4182117109327,890.9239089317946,902.4328,51.08956121473198,5.601925571790788,18.503329918945326
2005,7,1091.7013525299196,973.1216223491406,945.9388,0.0,0.0,0.0
2005,8,935.1272496170759,856.5347203836295,933.0459000000001,98.68248811104392,10.820448257789906,35.7402684878515
2005,9,850.1969439307148,819.8236266426193,891.4193,80.61176869992777,8.839009725869273,29.195516973325777
2005,10,801.2593621314289,714.7360016877609,913.4682,253.91043107228614,27.84105603862787,91.95985176395264
2005,11,554.0628696694846,530.9362275493604,882.0000000000001,367.0885944330619,40.25094237204627,132.95008238039523
2005,12,396.2397877937628,392.504729877416,911.4000000000001,548.2132447320752,60.11110139606088,198.54878945971623
2006,1,583.5648494505995,577.6923825727373,911.4000000000001,381.24125503393986,41.80276919231797,138.07581339280782
2006,2,541.2309969689846,527.5698688398157,823.2,310.0777651327069,33.99975494876172,112.30222089136447
2006,3,557.0652075841695,536.1453918082444,910.1750000000001,420.53305434296084,46.1110805200615,152.30629626323343
2006,4,767.4903370145875,722.4317926178426,882.5597,184.13514258073445,20.19025686192264,66.68903024089599
2006,5,903.3966252619813,889.018174425261,919.1614000000001,72.86829386024772,7.989944502220146,26.39102881036351
2006,6,856.0539846377966,843.9674260217406,907.0761,93.88732684755952,10.29466303153065,34.00358395263154
2006,7,864.1128438189565,834.2762602045439,952.0439,120.34411133892745,13.19562624330345,43.58555334909321
2006,8,856.3232574793759,822.5397665275168,932.722,153.93225159748596,16.87853635937346,55.750317065809305
2006,9,859.5728303487308,816.8663052130457,893.2084,104.82977296196383,11.49449264933814,37.96665753872294
2006,10,842.8035288051965,796.9206653207249,914.532,148.37693752162357,16.269401044037675,53.73832466060928
2006,11,647.8499227979535,638.6761555714802,882.0000000000001,277.59581930291915,30.438138081460437,100.53809245088448
2006,12,578.4696119833579,578.4696119833579,911.4000000000001,355.88550201397777,39.02253311556774,128.89260938172373
2007,1,462.7677341360409,459.8275547810167,911.4000000000001,503.39310216308843,55.19661207928602,182.31608232249016
2007,2,466.76101216414395,456.09209069615724,823.2,387.87486786362444,42.530139020134264,140.47833797559497
2007,3,627.5000864211158,575.9416124472892,910.1750000000001,360.1579000279669,39.490997810084096,130.4399624636111
2007,4,1009.7365520580697,907.7396384542046,884.0021,20.066233890939134,2.2002449441819225,7.267475724722107
2007,5,867.3545034474184,807.6973814515146,920.5123000000001,142.15785227147387,15.587483801696697,51.48593134499818
2007,6,926.9134323751026,883.1785179658675,908.0508,52.70793802750647,5.779379169682728,19.08946453016416
2007,7,1082.269425875836,984.5913740605646,959.195,0.0,0.0,0.0
2007,8,988.5574771299058,927.748159247649,950.3834,26.96728387248782,2.9569390211061206,9.766859190926278
2007,9,849.2196116771169,811.2136184215502,887.5354000000001,128.00966563238657,14.036147547410808,46.36182068690236
2007,10,693.2250382057373,659.7420726413792,914.7258,260.2765311372507,28.539093326452928,94.2654900782839
2007,11,496.9093962383842,490.11104708632155,882.0000000000001,417.7122104037801,45.80177745655484,151.2846588716508
2007,12,645.4750053103766,645.4750053103766,911.4000000000001,324.1197416908623,35.53944536084017,117.38786497974479
2008,1,489.2636998270886,480.66381203127344,911.4000000000001,442.0284596693247,48.468032858478594,160.0913812598232
2008,2,741.3316440075162,726.5489827851067,852.6,180.0610980569993,19.743541453618345,65.21351571043635
2008,3,620.3428047308925,588.699587596136,910.1750000000001,365.00238864261087,40.02219173712839,132.19451210142407
2008,4,728.2570064930471,687.2225642050419,882.1413000000001,198.222145054493,21.73488432615055,71.79098156213362
2008,5,867.2232406612067,816.466985515562,918.4312000000001,156.90147465128865,17.2041090626413,56.82569357054247
2008,6,849.7846050573515,802.6869554083668,903.2947,127.05865827412777,13.931870424794711,46.01739019098859
2008,7,959.7519369715839,894.7272734961467,945.0142000000001,77.80402785907506,8.531143405600337,28.178625188195053
2008,8,1059.0812648960987,981.1350532664424,954.027,0.0,0.0,0.0
